Weapon,177,description,"遠い世界の者について書かれた書物。
その書物は古く不完全な状態"
Weapon,178,name,ミストセブンサン
Weapon,178,description,"古代の神々に関して書かれた秘典。
遠い世界で噂になっていたといわれている"
Weapon,179,name,アクアディンゲン
Weapon,179,description,"水の神殿の所在を示すという解析書。
常人では理解できない文法で書かれている"
Weapon,180,name,ブックオブミュース
Weapon,180,description,"ミュース族の生態が書かれた本。
ミュース族と仲良くなりたい人は必見！"
Weapon,181,name,トゥルーマジック
Weapon,181,description,"魔術についての真理が書かれた書物。
魔術師ならば誰もが欲しがる究極の魔術書"
Weapon,182,name,ガールンフラグメント
Weapon,182,description,"地底都市について書かれた魔道書。
失われた世界についても言及されている"
Weapon,183,name,ネクロノミコン
Weapon,183,description,"禁断の書とも呼ばれる闇の書物。
複雑多岐に渡る魔術の奥義が書かれている"
Weapon,184,name,Ｎ・Ｇ
Weapon,184,description,"異世界の文字で何か書かれているが
遊びをクリエイトする本のようだ"
Weapon,185,name,アスクレピオス
Weapon,185,description,"医学書を偽装して作られた魔道書。
難解であるため読める者はいないという"
Weapon,186,name,真書アスクレピオス
Weapon,186,description,"医学書を偽装して作られた魔道書。
その力は死者をも蘇らせるとのウワサ"
Weapon,187,name,ピルム・ムルス
Weapon,187,description,"投げたり突いたりするために作られた双槍。
比較的軽く、扱いやすい"
Weapon,188,name,サンダートゥース
Weapon,188,description,"雷獣の牙を用いて作られた槍。
その刀身は常に電気を帯びている"
Weapon,189,name,ガスティースピア
Weapon,189,description,"風の力を宿している槍。
その一閃は吹き荒ぶ風のごとし"
Weapon,190,name,リチュアルスピア
